2.042915857826769876e+00,1.816556972186150309e-04,1.946041542361320653e+00,1.786964203173664473e-05,1.789759655496644803e-05,4.445769652246852471e-05,9.999999986919325679e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.892047171167469450e-05,-8.831741773248186211e-02,8.503480656573031427e-02,-1.337681834085239765e-06,3.318404770939013641e-03,3.707855004688680162e-05
1.974025859611479694e+00,-1.510057902608841814e-03,2.259412561055696766e+00,3.531032032082526834e-02,-1.450784104091589477e-01,1.166681882055352164e-02,9.887210534071784185e-01,8.892047171167469450e-05,-8.831741773248186211e-02,8.503480656573031427e-02,-1.337681834085239765e-06,3.318404770939013641e-03,3.707855004688680162e-05,-3.204531410874475548e-03,-1.251449470587217561e-01,-3.240182262453544099e-02,3.023450864371315827e+00,1.352555229536858972e-01,-2.950316914300866067e+00
1.845624804325909585e+00,2.989135857283643782e-03,2.559132912146043992e+00,6.415767423267847158e-02,-2.822208677698389012e-01,4.777824946108964049e-02,9.560085844335951544e-01,-3.204531410874475548e-03,-1.251449470587217561e-01,-3.240182262453544099e-02,3.023450864371315827e+00,1.352555229536858972e-01,-2.950316914300866067e+00,-8.615227157827464247e-03,-1.619223402577136262e-01,-1.508207792740168807e-01,2.908140975918159121e+00,2.728541917422543928e-01,-2.761331954588446713e+00
1.662557754895077622e+00,1.355138726634982221e-02,2.832726262524614569e+00,8.113679972128795548e-02,-4.040291265893075079e-01,1.051901137477500858e-01,9.050482443318722536e-01,-8.615227157827464247e-03,-1.619223402577136262e-01,-1.508207792740168807e-01,2.908140975918159121e+00,2.728541917422543928e-01,-2.761331954588446713e+00,-1.656663979554839558e-02,-1.986764725759159744e-01,-2.708573624136514923e-01,2.793431353673621054e+00,4.087896346841495276e-01,-2.571618695290495360e+00
1.432465211791756676e+00,2.967342044469583467e-02,3.069570285357461792e+00,8.209125667244643321e-02,-5.044024991799431756e-01,1.788609550257927450e-01,8.407424713705304864e-01,-1.656663979554839558e-02,-1.986764725759159744e-01,-2.708573624136514923e-01,2.793431353673621054e+00,4.087896346841495276e-01,-2.571618695290495360e+00,-2.789827970652344197e-02,-2.354528925900182812e-01,-3.930121931513755329e-01,2.680407045023506463e+00,5.425518102000985721e-01,-2.381068451749817960e+00
1.232101806270622379e+00,4.464171889907521396e-02,3.224219709495097508e+00,6.903359359585892197e-02,-5.644872031853044314e-01,2.440550808560577323e-01,7.855098203737606033e-01,-2.789827970652344197e-02,-2.354528925900182812e-01,-3.930121931513755329e-01,2.680407045023506463e+00,5.425518102000985721e-01,-2.381068451749817960e+00,-4.134594758889414273e-02,-2.599352313078774901e-01,-4.939042168401855393e-01,2.590673097769223165e+00,6.463764144303065784e-01,-2.228429407741923551e+00
1.014329010071947534e+00,6.245701112845277597e-02,3.349076537477727822e+00,4.418843767097991454e-02,-6.071480455518483144e-01,3.118528656955317779e-01,7.294973769084116544e-01,-4.134594758889414273e-02,-2.599352313078774901e-01,-4.939042168401855393e-01,2.590673097769223165e+00,6.463764144303065784e-01,-2.228429407741923551e+00,-5.945480307785801916e-02,-2.845711572332180750e-01,-5.963222935233943867e-01,2.504807121352514265e+00,7.485470483623796190e-01,-2.075155919425942574e+00
8.211368626186329456e-01,7.923673785728418961e-02,3.431958915649231390e+00,1.310026913013416852e-02,-6.289779295651022339e-01,3.696765711108915275e-01,6.837794818802399588e-01,-5.945480307785801916e-02,-2.845711572332180750e-01,-5.963222935233943867e-01,2.504807121352514265e+00,7.485470483623796190e-01,-2.075155919425942574e+00,-8.183584027968070218e-02,-3.032159533187647749e-01,-6.879462172848773704e-01,2.434004951820888607e+00,8.357272566266064073e-01,-1.940815996295750745e+00
6.225083030925954164e-01,9.743016851861430183e-02,3.491582750311674754e+00,-2.540990058268758137e-02,-6.377573303008895467e-01,4.242811170788509667e-01,6.423437228541916122e-01,-8.183584027968070218e-02,-3.032159533187647749e-01,-6.879462172848773704e-01,2.434004951820888607e+00,8.357272566266064073e-01,-1.940815996295750745e+00,-1.143684921297734441e-01,-3.220986027328606727e-01,-7.804177724555935169e-01,2.372860557491497602e+00,9.218673918491122610e-01,-1.805859424381144995e+00
4.965417334153038320e-01,1.099034724553924619e-01,3.520241059431767017e+00,-5.654545075977315122e-02,-6.346611095500939159e-01,4.585210241157271494e-01,6.194887880074043673e-01,-1.143684921297734441e-01,-3.220986027328606727e-01,-7.804177724555935169e-01,2.372860557491497602e+00,9.218673918491122610e-01,-1.805859424381144995e+00,-1.475420225000005914e-01,-3.288582241086323577e-01,-8.484794515765385903e-01,2.335178625680126352e+00,9.805576063625455197e-01,-1.710091212521961168e+00
